AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.2,0.9,0.1,1.2,1.1,1.1,0.7,1.0
Institutional_Ownership,75.5,75.9,75.5,76.2,75.3,75.3,76.1,76.3
Net_Insider_Purchases,6.0,46.0,2.0,-96.0,34.0,26.0,68.0,63.0
No_of_Employees,2010.0,2010.0,2107.0,2107.0,2107.0,2107.0,2123.0,2123.0
No_of_Institutions,314.0,301.0,293.0,291.0,309.0,305.0,305.0,305.0
