AAII_KEY_STATISTICS_DATA,02/03/2023,07/29/2022,01/28/2022,10/29/2021,07/30/2021,04/30/2021,01/29/2021,07/31/2020
Insider_Ownership,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0
Institutional_Ownership,78.4,79.4,77.0,77.5,77.5,76.9,78.7,76.9
Net_Insider_Purchases,-32.0,120.0,135.0,-33.0,15.0,49.0,11.0,-9.0
No_of_Employees,182000.0,200000.0,200000.0,220000.0,220000.0,220000.0,220000.0,200000.0
No_of_Institutions,2744.0,2736.0,2858.0,2663.0,2648.0,2587.0,2517.0,2329.0
