AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,0.8,1.2,0.9,1.3,1.2,0.9
Institutional_Ownership,,,,,,89.1
Net_Insider_Purchases,18.0,77.0,-14.0,20.0,125.0,80.0
No_of_Employees,310.0,310.0,262.0,262.0,262.0,262.0
No_of_Institutions,265.0,264.0,229.0,224.0,236.0,221.0
