AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,06/30/2021,12/31/2020
Insider_Ownership,,,,,
Institutional_Ownership,19.9,21.5,22.0,19.2,18.3
Net_Insider_Purchases,,,,,
No_of_Employees,73.0,66.0,66.0,53.0,53.0
No_of_Institutions,27.0,25.0,22.0,18.0,16.0
