AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,7.9,7.4,7.7,10.5
Institutional_Ownership,11.9,4.8,5.2,4.3
Net_Insider_Purchases,6351.0,8938.0,6504.0,79434.0
No_of_Employees,39.0,31.0,31.0,3.0
No_of_Institutions,66.0,69.0,66.0,51.0
