AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,2.5,4.1,2.7,0.2,0.2,2.2,10.8,10.0
Institutional_Ownership,63.8,62.9,67.0,66.9,68.9,62.1,57.9,0.0
Net_Insider_Purchases,234.0,831.0,199.0,1.0,-242.0,322.0,21059.0,20493.0
No_of_Employees,94.0,101.0,97.0,95.0,90.0,74.0,63.0,45.0
No_of_Institutions,147.0,150.0,152.0,128.0,117.0,94.0,97.0,0.0
