AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.8,1.1,1.1,1.1,1.0,1.0,1.0
Institutional_Ownership,,99.4,99.0,,,98.7,99.4
Net_Insider_Purchases,68.0,23.0,45.0,8.0,25.0,-34.0,-31.0
No_of_Employees,4000.0,3400.0,3400.0,3400.0,3600.0,3600.0,3600.0
No_of_Institutions,578.0,611.0,682.0,650.0,641.0,540.0,527.0
