AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,,,,
Institutional_Ownership,70.1,66.4,58.7,51.3,51.1
Net_Insider_Purchases,,,,,
No_of_Employees,767.0,473.0,473.0,,
No_of_Institutions,164.0,149.0,162.0,131.0,67.0
