AAII_KEY_STATISTICS_DATA,12/31/2021,12/31/2020,12/31/2019
Insider_Ownership,,,
Institutional_Ownership,0.2,0.2,0.0
Net_Insider_Purchases,,,
No_of_Employees,136.0,88.0,91.0
No_of_Institutions,5.0,4.0,2.0
