AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,,,0.0,
Institutional_Ownership,91.5,83.8,79.1,67.7
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,,0.0,0.0,
No_of_Institutions,163.0,156.0,144.0,119.0
