AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,0.4,1.0,1.0,73.2
Institutional_Ownership,42.4,44.1,29.4,
Net_Insider_Purchases,-66.0,92.0,126.0,0.0
No_of_Employees,2274.0,2237.0,2237.0,2382.0
No_of_Institutions,108.0,107.0,72.0,
