AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,1.1,0.7,5.5,0.0,,0.6,1.7,1.7,1.7
Institutional_Ownership,42.3,42.9,43.9,44.5,44.8,45.1,45.9,43.4,43.7
Net_Insider_Purchases,-14.0,-1.0,-2.0,1.0,18.0,18.0,9.0,9.0,32.0
No_of_Employees,1493.0,1436.0,1436.0,1485.0,1485.0,1485.0,1485.0,1485.0,1804.0
No_of_Institutions,31.0,33.0,34.0,34.0,33.0,30.0,33.0,33.0,33.0
