AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,44.4,43.0,41.9,43.8,38.8,39.1,0.2
Institutional_Ownership,18.8,19.9,19.0,20.0,21.7,26.2,27.6
Net_Insider_Purchases,-18.0,9.0,38.0,-4.0,2.0,6.0,6.0
No_of_Employees,83.0,83.0,90.0,90.0,90.0,90.0,94.0
No_of_Institutions,30.0,35.0,31.0,35.0,36.0,33.0,34.0
