AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,,,,
Institutional_Ownership,24.1,,,,
Net_Insider_Purchases,,,,,
No_of_Employees,57.0,57.0,57.0,35.0,35.0
No_of_Institutions,337.0,,,,
