AAII_KEY_STATISTICS_DATA,01/31/2023,04/30/2022
Insider_Ownership,,10.8
Institutional_Ownership,0.8,0.5
Net_Insider_Purchases,0.0,0.0
No_of_Employees,12.0,12.0
No_of_Institutions,6.0,4.0
