AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,7.3,6.4,12.9,8.9,10.7,2.6,
Net_Insider_Purchases,-78.0,-8703.0,-1234.0,-36.0,42.0,33.0,113.0
No_of_Employees,19.0,18.0,18.0,12.0,12.0,12.0,12.0
No_of_Institutions,21.0,16.0,14.0,14.0,14.0,9.0,
