AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,2.2,6.1,9.3,5.4,0.8,12.9
Institutional_Ownership,9.5,9.9,10.1,10.2,10.8,11.2
Net_Insider_Purchases,5.0,10.0,6.0,0.0,2.0,9.0
No_of_Employees,124.0,124.0,124.0,124.0,124.0,124.0
No_of_Institutions,17.0,18.0,21.0,18.0,20.0,22.0
