AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Insider_Ownership,,,,,,
Institutional_Ownership,0.5,0.4,2.4,2.7,1.8,
Net_Insider_Purchases,,,,,,
No_of_Employees,173.0,173.0,132.0,132.0,132.0,108.0
No_of_Institutions,5.0,6.0,5.0,4.0,4.0,
