AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
Institutional_Ownership,72.4,72.1,71.7,71.9,71.8,72.3,72.3,72.5,72.9
Net_Insider_Purchases,121.0,-13.0,-952.0,-767.0,98.0,100.0,-31.0,-94.0,166.0
No_of_Employees,221000.0,221000.0,181000.0,181000.0,181000.0,163000.0,163000.0,163000.0,163000.0
No_of_Institutions,5984.0,5956.0,5935.0,5387.0,5342.0,5328.0,5248.0,4856.0,4843.0
