AAII_KEY_STATISTICS_DATA,04/01/2023,06/25/2022,03/26/2022,09/25/2021,06/30/2021
Insider_Ownership,0.6,0.6,0.7,4.3,4.3
Institutional_Ownership,,,98.9,95.2,28.7
Net_Insider_Purchases,-16595.0,-24406.0,-24195.0,7222.0,7222.0
No_of_Employees,3773.0,4212.0,4212.0,4221.0,
No_of_Institutions,219.0,213.0,157.0,126.0,89.0
