AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,0.0,57.6
Institutional_Ownership,12.1,0.3
Net_Insider_Purchases,0.0,0.0
No_of_Employees,7.0,7.0
No_of_Institutions,22.0,11.0
