AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021
Insider_Ownership,,
Institutional_Ownership,85.1,81.1
Net_Insider_Purchases,0.0,0.0
No_of_Employees,2.0,2.0
No_of_Institutions,67.0,62.0
