AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,11.2,14.5,15.6,12.3,,13.3,8.1,11.0,10.2
Institutional_Ownership,46.2,46.1,47.9,42.7,,51.7,56.1,57.2,53.6
Net_Insider_Purchases,-35.0,158.0,221.0,5.0,,226.0,16.0,262.0,264.0
No_of_Employees,1986.0,1584.0,1584.0,1617.0,1617.0,1617.0,1617.0,1821.0,1821.0
No_of_Institutions,46.0,41.0,42.0,41.0,,37.0,36.0,37.0,36.0
