AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.3,1.2,4.0,4.1
Institutional_Ownership,89.4,88.7,87.6,90.0
Net_Insider_Purchases,42.0,18.0,38.0,51.0
No_of_Employees,390.0,390.0,411.0,411.0
No_of_Institutions,189.0,184.0,181.0,182.0
