AAII_KEY_STATISTICS_DATA,02/28/2023,05/31/2022,02/28/2022,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020
Insider_Ownership,0.5,0.4,0.4,0.7,0.6,0.4,0.7,1.1,1.1
Institutional_Ownership,66.4,66.3,66.6,65.9,66.7,66.2,66.2,66.9,66.3
Net_Insider_Purchases,35.0,-11.0,2.0,32.0,10.0,-866.0,-906.0,-40.0,1.0
No_of_Employees,43000.0,43000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0
No_of_Institutions,1272.0,1260.0,1278.0,1198.0,1182.0,1206.0,1200.0,1118.0,1079.0
