AAII_KEY_STATISTICS_DATA,03/31/2022,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Insider_Ownership,78.8,78.8,78.8,78.8,78.8
Institutional_Ownership,,,,,
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,18.0,14.0,14.0,0.0,0.0
No_of_Institutions,,,,,
