AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,3.3,0.5,0.3,1.5,2.4,0.9,1.0,3.4,1.7
Institutional_Ownership,7.1,14.6,23.1,25.9,27.9,33.1,34.3,46.1,53.2
Net_Insider_Purchases,435.0,15.0,191.0,265.0,990.0,-2190.0,-323.0,2051.0,346.0
No_of_Employees,57.0,90.0,90.0,76.0,76.0,76.0,76.0,88.0,88.0
No_of_Institutions,33.0,45.0,63.0,76.0,96.0,117.0,112.0,126.0,124.0
