AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,,,,,,
Institutional_Ownership,4.4,4.2,4.1,9.2,11.3,0.4
Net_Insider_Purchases,,,,,,
No_of_Employees,68.0,68.0,62.0,62.0,62.0,62.0
No_of_Institutions,12.0,15.0,13.0,17.0,24.0,9.0
