AAII_KEY_STATISTICS_DATA,04/01/2023,07/02/2022,04/02/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,09/26/2020,06/27/2020
Insider_Ownership,0.3,2.4,1.7,0.3,1.7,2.2,1.6,0.5,0.9
Institutional_Ownership,78.8,79.9,79.9,78.9,78.7,78.2,75.7,75.6,76.4
Net_Insider_Purchases,1.0,17.0,35.0,1.0,20.0,327.0,311.0,1.0,35.0
No_of_Employees,7300.0,7900.0,7900.0,7500.0,7500.0,7500.0,7500.0,8400.0,8400.0
No_of_Institutions,246.0,255.0,266.0,253.0,267.0,266.0,262.0,267.0,264.0
