AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,0.1,0.2,,0.0,6.8,6.8
Institutional_Ownership,21.0,20.7,22.3,17.3,11.6,12.6
Net_Insider_Purchases,-7.0,70.0,64.0,0.0,18965.0,18965.0
No_of_Employees,18.0,189.0,189.0,131.0,131.0,131.0
No_of_Institutions,54.0,65.0,77.0,69.0,53.0,38.0
