AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.3,1.3,0.7,0.9,1.0,0.9,0.5,0.5
Institutional_Ownership,88.9,87.6,80.6,78.1,80.2,87.8,93.4,96.9
Net_Insider_Purchases,91.0,1158.0,51.0,372.0,2447.0,2375.0,-226.0,-133.0
No_of_Employees,2595.0,2384.0,1786.0,1596.0,1498.0,1469.0,1176.0,1515.0
No_of_Institutions,386.0,406.0,423.0,448.0,480.0,516.0,500.0,515.0
