AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,0.1,0.1
Institutional_Ownership,35.8,31.7
Net_Insider_Purchases,15034.0,15023.0
No_of_Employees,87.0,0.0
No_of_Institutions,26.0,74.0
