AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021
Insider_Ownership,16.6,2.7,2.7
Institutional_Ownership,15.9,12.3,5.7
Net_Insider_Purchases,-500.0,2900.0,2900.0
No_of_Employees,255.0,39.0,39.0
No_of_Institutions,22.0,19.0,20.0
