AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,1.0,3.2,3.3,3.1
Institutional_Ownership,31.3,54.7,26.6,42.2
Net_Insider_Purchases,-2568.0,1518.0,1519.0,-6.0
No_of_Employees,14.0,14.0,10.0,10.0
No_of_Institutions,22.0,22.0,17.0,15.0
