AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.8,2.8,2.6,1.6,1.8
Institutional_Ownership,86.6,86.7,85.6,88.7,88.4
Net_Insider_Purchases,10.0,74.0,68.0,40.0,36.0
No_of_Employees,201.0,201.0,201.0,202.0,202.0
No_of_Institutions,166.0,163.0,151.0,167.0,168.0
