AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,1.8,,,,6.8,7.9,,
Institutional_Ownership,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Net_Insider_Purchases,0.0,64.0,0.0,0.0,0.0,625.0,825.0,0.0,0.0
No_of_Employees,14.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
No_of_Institutions,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
