AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,40.9,39.1,47.9
Institutional_Ownership,54.0,49.5,0.0
Net_Insider_Purchases,291.0,4.0,-17012.0
No_of_Employees,281.0,281.0,265.0
No_of_Institutions,92.0,86.0,0.0
