AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.1,0.1
Institutional_Ownership,44.8,44.4,43.1,42.5,41.3,42.8,46.0,46.0,49.2
Net_Insider_Purchases,-43182.0,-52591.0,-5665.0,-555.0,2.0,-67.0,-76.0,-36.0,-27.0
No_of_Employees,127855.0,99290.0,99290.0,70757.0,70757.0,70757.0,70757.0,48016.0,48016.0
No_of_Institutions,3446.0,3304.0,3433.0,2818.0,2713.0,2662.0,2560.0,1947.0,1711.0
