AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,14.9,6.0,13.9,23.5,
Institutional_Ownership,82.9,81.1,70.2,46.2,
Net_Insider_Purchases,-4295.0,2426.0,-2137.0,33372.0,
No_of_Employees,125.0,94.0,42.0,29.0,20.0
No_of_Institutions,144.0,134.0,98.0,42.0,
