AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,2.4,
Institutional_Ownership,0.1,0.7
Net_Insider_Purchases,475.0,
No_of_Employees,60.0,37.0
No_of_Institutions,6.0,7.0
