AAII_KEY_STATISTICS_DATA,09/30/2022,03/31/2022,09/30/2021,03/31/2021,09/30/2020
Insider_Ownership,,,,,
Institutional_Ownership,0.3,0.3,0.6,0.6,0.6
Net_Insider_Purchases,,,,,
No_of_Employees,72.0,115.0,62.0,62.0,62.0
No_of_Institutions,6.0,6.0,7.0,5.0,3.0
