AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,0.6,0.6,0.4,0.6,0.6,0.5,0.9,0.9
Institutional_Ownership,,,,97.7,96.8,3.5,85.5,88.0
Net_Insider_Purchases,-9.0,16.0,69.0,588.0,485.0,-86.0,-8566.0,-1746.0
No_of_Employees,223.0,212.0,212.0,256.0,256.0,256.0,298.0,298.0
No_of_Institutions,179.0,169.0,154.0,86.0,62.0,22.0,211.0,217.0
