AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Insider_Ownership,0.2,0.0,,0.2,0.4,
Institutional_Ownership,11.8,11.2,,6.2,8.3,10.3
Net_Insider_Purchases,205.0,125.0,,534.0,230.0,0.0
No_of_Employees,61.0,61.0,53.0,53.0,53.0,43.0
No_of_Institutions,42.0,50.0,,49.0,43.0,41.0
