AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,0.0,0.0
Institutional_Ownership,89.9,58.6
Net_Insider_Purchases,0.0,0.0
No_of_Employees,3.0,
No_of_Institutions,42.0,22.0
