AAII_KEY_STATISTICS_DATA,04/30/2022,10/31/2021,04/30/2021
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,19.0,18.6,16.5
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,,,
No_of_Institutions,75.0,85.0,71.0
