AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.2,0.8,0.7,0.6,0.8,1.2,1.2,1.3
Institutional_Ownership,95.6,95.3,94.3,95.2,94.4,93.8,94.7,94.8
Net_Insider_Purchases,12.0,27.0,-2.0,-1.0,23.0,25.0,-38.0,5.0
No_of_Employees,82.0,82.0,79.0,79.0,79.0,79.0,75.0,75.0
No_of_Institutions,517.0,502.0,456.0,451.0,445.0,456.0,434.0,431.0
