AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.6,0.5
Institutional_Ownership,18.9,19.1
Net_Insider_Purchases,577.0,0.0
No_of_Employees,45.0,45.0
No_of_Institutions,35.0,34.0
