AAII_KEY_STATISTICS_DATA,06/18/2022,02/26/2022,09/11/2021,06/19/2021,02/27/2021,12/05/2020,09/12/2020,06/20/2020
Insider_Ownership,0.6,0.8,0.5,0.1,0.7,0.7,15.4,15.2
Institutional_Ownership,66.3,58.4,58.6,59.5,57.9,54.3,54.3,55.3
Net_Insider_Purchases,204.0,1067.0,425.0,75.0,320.0,374.0,-78816.0,-78816.0
No_of_Employees,290000.0,290000.0,300000.0,300000.0,300000.0,270000.0,270000.0,270000.0
No_of_Institutions,414.0,382.0,287.0,284.0,261.0,238.0,137.0,100.0
