AAII_KEY_STATISTICS_DATA,01/29/2023,05/01/2022,01/30/2022,08/01/2021,05/02/2021,01/31/2021,11/01/2020,08/02/2020,05/03/2020
Insider_Ownership,1.1,3.5,3.5,2.4,2.4,3.5,3.4,3.1,3.6
Institutional_Ownership,96.9,,,,,,,,
Net_Insider_Purchases,-3.0,23.0,-142.0,-925.0,-204.0,-1543.0,-1636.0,-526.0,-445.0
No_of_Employees,769.0,607.0,607.0,369.0,369.0,369.0,322.0,322.0,322.0
No_of_Institutions,187.0,203.0,220.0,211.0,210.0,197.0,166.0,141.0,141.0
