AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,1.9,1.6,1.7,1.7,2.0,0.9,1.0,1.8
Institutional_Ownership,92.6,97.0,92.1,95.9,98.0,,,
Net_Insider_Purchases,-75.0,-161.0,-66.0,-30.0,-129.0,-882.0,-1243.0,-3295.0
No_of_Employees,1001.0,657.0,657.0,449.0,449.0,449.0,449.0,284.0
No_of_Institutions,538.0,457.0,423.0,368.0,332.0,316.0,321.0,236.0
