AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019
Insider_Ownership,,,,,,
Institutional_Ownership,0.0,0.1,0.4,0.5,0.1,0.0
Net_Insider_Purchases,,,,,,
No_of_Employees,11.0,71.0,174.0,174.0,195.0,195.0
No_of_Institutions,1.0,2.0,3.0,4.0,1.0,0.0
