AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,9.2,7.2,6.1
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,,,
No_of_Institutions,157.0,178.0,181.0
