AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,,0.4,0.5,1.0,1.0,,
Institutional_Ownership,6.2,5.9,4.9,5.6,5.5,2.3,0.0,0.0
Net_Insider_Purchases,0.0,0.0,282.0,282.0,231.0,-51.0,0.0,0.0
No_of_Employees,38.0,38.0,17.0,17.0,17.0,17.0,17.0,17.0
No_of_Institutions,13.0,12.0,9.0,11.0,8.0,5.0,3.0,3.0
