AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,0.1,2.7,3.2
Institutional_Ownership,94.7,95.0,92.1
Net_Insider_Purchases,0.0,283.0,7484.0
No_of_Employees,4900.0,4300.0,4300.0
No_of_Institutions,110.0,91.0,64.0
