AAII_KEY_STATISTICS_DATA,03/31/2022,03/31/2021
Insider_Ownership,,
Institutional_Ownership,1.0,2.3
Net_Insider_Purchases,,
No_of_Employees,54.0,54.0
No_of_Institutions,6.0,8.0
