AAII_KEY_STATISTICS_DATA,04/30/2022,01/31/2022,07/31/2021,04/30/2021,01/31/2021,07/31/2020
Insider_Ownership,,,,,,
Institutional_Ownership,91.6,95.0,91.4,90.4,93.5,0.0
Net_Insider_Purchases,,,,,,
No_of_Employees,2000.0,2000.0,2000.0,2000.0,2000.0,2100.0
No_of_Institutions,204.0,223.0,237.0,238.0,243.0,0.0
