AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,2.5,2.5,2.3,1.7,1.5
Institutional_Ownership,96.6,96.9,97.5,95.1,,97.8
Net_Insider_Purchases,0.0,136.0,258.0,268.0,-9831.0,-9754.0
No_of_Employees,4581.0,4581.0,4581.0,4581.0,4578.0,4578.0
No_of_Institutions,185.0,192.0,210.0,211.0,164.0,148.0
