AAII_KEY_STATISTICS_DATA,01/31/2023,04/30/2022,01/31/2022,07/31/2021,04/30/2021
Insider_Ownership,2.2,2.4,2.4,9.9,24.6
Institutional_Ownership,70.4,77.2,76.4,66.3,90.3
Net_Insider_Purchases,-13922.0,-424.0,46643.0,73323.0,3516.0
No_of_Employees,3511.0,3245.0,3245.0,2469.0,2469.0
No_of_Institutions,152.0,136.0,126.0,69.0,69.0
