AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,5.4,0.3,5.6,0.8,,,4.7
Institutional_Ownership,8.2,8.2,8.2,8.4,8.5,8.5,8.5
Net_Insider_Purchases,75.0,40.0,41.0,94.0,0.0,0.0,240.0
No_of_Employees,47.0,47.0,47.0,47.0,47.0,47.0,47.0
No_of_Institutions,1.0,1.0,1.0,1.0,1.0,1.0,1.0
