AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.7,1.7,0.6,0.2
Institutional_Ownership,70.4,70.8,69.6,70.5
Net_Insider_Purchases,-13577.0,720.0,-31.0,2.0
No_of_Employees,2274.0,2274.0,3279.0,3279.0
No_of_Institutions,165.0,169.0,155.0,149.0
