AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1,0.0,0.1,0.2,0.2,0.1,0.1
Institutional_Ownership,71.4,70.8,69.5,69.9,70.4,70.2,68.4,68.6
Net_Insider_Purchases,6.0,24.0,-6.0,-15.0,0.0,128.0,90.0,27.0
No_of_Employees,107700.0,107700.0,97300.0,97300.0,97300.0,97300.0,102300.0,102300.0
No_of_Institutions,2625.0,2697.0,2455.0,2504.0,2461.0,2314.0,2033.0,1986.0
