AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.1,0.1,1.2,1.2
Institutional_Ownership,72.0,71.5,65.8,69.2
Net_Insider_Purchases,200.0,400.0,1201574.0,1203021.0
No_of_Employees,3203.0,3203.0,2056.0,2056.0
No_of_Institutions,166.0,148.0,129.0,78.0
