AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,4.4,4.3,4.0,4.4,4.3,3.7,0.7
Institutional_Ownership,35.0,43.7,49.5,50.3,45.9,40.1,28.8
Net_Insider_Purchases,644.0,536.0,32.0,608.0,1362.0,1275.0,660.0
No_of_Employees,52.0,52.0,52.0,52.0,52.0,52.0,53.0
No_of_Institutions,82.0,81.0,79.0,77.0,55.0,49.0,46.0
