AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
Insider_Ownership,,,,,
Institutional_Ownership,9.7,13.9,6.8,9.9,8.3
Net_Insider_Purchases,,,,,
No_of_Employees,2695.0,2695.0,1980.0,1980.0,
No_of_Institutions,98.0,105.0,99.0,117.0,83.0
